,V1,size,expr,time
4658,size,89525,labelled_opart,0.05582925
4659,size,89525,opart,27.9117927
4660,size,89525,opart,24.7397865
4661,size,89525,fpop,0.0368964
4662,size,89525,fpop,0.0372195
4663,size,54184,labelled_opart,0.06671205
4664,size,54184,opart,7.9280503
4665,size,54184,fpop,0.0444747
4666,size,54184,labelled_opart,0.03091545
4667,size,54184,fpop,0.0206103
4668,size,54184,opart,8.1764206
4669,size,54184,opart,7.4670279
4670,size,54184,fpop,0.0212891
4671,size,54184,labelled_opart,0.03193365
4672,size,46565,fpop,0.0171957
4673,size,46565,fpop,0.0176009
4674,size,46565,opart,8.1265598
4675,size,46565,opart,8.1756675
4676,size,46565,labelled_opart,0.02579355
4677,size,46565,fpop,0.0201158
4678,size,46565,labelled_opart,0.02640135
4679,size,46565,labelled_opart,0.0301737
4680,size,46565,opart,7.656375
4681,size,115672,opart,39.1642349
4682,size,115672,fpop,0.0456665
4683,size,115672,labelled_opart,0.06849975
4684,size,115672,labelled_opart,0.0698481
4685,size,115672,labelled_opart,0.06935025
4686,size,115672,fpop,0.0465654
4687,size,115672,fpop,0.0462335
4688,size,115672,opart,34.3474765
4689,size,115672,opart,39.3979977
4690,size,112824,fpop,0.0450817
4691,size,112824,labelled_opart,0.06762255
4692,size,112824,fpop,0.0460794
4693,size,112824,fpop,0.0453411
4694,size,112824,labelled_opart,0.0691191
4695,size,112824,opart,39.3911588
4696,size,112824,opart,38.4777558
4697,size,112824,labelled_opart,0.06801165
4698,size,112824,opart,39.8024162
4699,size,146401,opart,56.6966115
4700,size,146401,labelled_opart,0.0948141
4701,size,146401,labelled_opart,0.0971268
4702,size,146401,labelled_opart,0.09422235
4703,size,146401,fpop,0.0632094
4704,size,146401,opart,62.8491146
4705,size,146401,fpop,0.0647512
4706,size,146401,fpop,0.0628149
4707,size,146401,opart,62.586658
4708,size,120288,fpop,0.0589458
4709,size,120288,labelled_opart,0.0884187
4710,size,120288,opart,47.5454493
4711,size,120288,labelled_opart,0.08573895
4712,size,120288,labelled_opart,0.0801291
4713,size,120288,fpop,0.0571593
4714,size,120288,fpop,0.0534194
4715,size,120288,opart,47.1173793
4716,size,120288,opart,47.4035984
4717,size,112824,labelled_opart,0.0906
4718,size,112824,labelled_opart,0.0678882
4719,size,112824,labelled_opart,0.06819795
4720,size,112824,opart,40.2346787
4721,size,112824,fpop,0.0604
4722,size,112824,opart,39.5173454
4723,size,112824,opart,41.041619
4724,size,112824,fpop,0.0452588
4725,size,112824,fpop,0.0454653
4726,size,100801,labelled_opart,0.0669417
4727,size,100801,opart,27.2946002
4728,size,100801,opart,28.2736281
4729,size,100801,opart,29.963248
4730,size,100801,labelled_opart,0.06532335
4731,size,100801,labelled_opart,0.0728337
4732,size,100801,fpop,0.0446278
4733,size,100801,fpop,0.0435489
4734,size,100801,fpop,0.0485558
4735,size,54184,fpop,0.0228195
4736,size,54184,labelled_opart,0.03422925
4737,size,54184,opart,8.5060468
4738,size,54184,labelled_opart,0.03367005
4739,size,54184,opart,9.3567614
4740,size,54184,fpop,0.0224467
4741,size,54184,opart,8.8345785
4742,size,54184,fpop,0.0454348
4743,size,54184,labelled_opart,0.0681522
4744,size,120288,opart,45.3286371
4745,size,120288,labelled_opart,0.07730835
4746,size,120288,fpop,0.0515389
4747,size,120288,fpop,0.049997
4748,size,120288,opart,46.1991877
4749,size,120288,fpop,0.0504185
4750,size,120288,opart,45.0508463
4751,size,120288,labelled_opart,0.0749955
4752,size,120288,labelled_opart,0.07562775
4753,size,115672,opart,40.4755364
4754,size,115672,opart,37.5330021
4755,size,115672,labelled_opart,0.07284465
4756,size,115672,fpop,0.0485631
4757,size,115672,labelled_opart,0.0737379
4758,size,115672,fpop,0.0491586
4759,size,115672,fpop,0.0497175
4760,size,115672,opart,38.2776435
4761,size,115672,labelled_opart,0.07457625
4762,size,112824,labelled_opart,0.072888
4763,size,112824,labelled_opart,0.06893865
4764,size,112824,fpop,0.048592
4765,size,112824,opart,46.9117961
4766,size,112824,opart,47.5207286
4767,size,112824,fpop,0.0459591
4768,size,112824,opart,49.0221662
4769,size,112824,fpop,0.0937467
4770,size,112824,labelled_opart,0.14062005
4771,size,120288,fpop,0.0466611
4772,size,120288,fpop,0.0517545
4773,size,120288,labelled_opart,0.06999165
4774,size,120288,labelled_opart,0.07763175
4775,size,120288,opart,44.8070859
4776,size,120288,fpop,0.0524043
4777,size,120288,labelled_opart,0.07860645
4778,size,120288,opart,46.2618224
4779,size,120288,opart,45.9285595
4780,size,112824,opart,40.4562797
4781,size,112824,opart,40.678833
4782,size,112824,opart,40.471667
4783,size,112824,fpop,0.0484309
4784,size,112824,fpop,0.0471943
4785,size,112824,labelled_opart,0.07264635
4786,size,112824,labelled_opart,0.07079145
4787,size,112824,labelled_opart,0.06573795
4788,size,112824,fpop,0.0438253
4789,size,87321,fpop,0.0345183
4790,size,87321,labelled_opart,0.05177745
4791,size,87321,fpop,0.0359136
4792,size,87321,labelled_opart,0.0538704
4793,size,87321,fpop,0.0348479
4794,size,87321,labelled_opart,0.05227185
4795,size,87321,opart,25.9667067
4796,size,87321,opart,27.4211997
4797,size,87321,opart,25.7570169
